type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,251860,"[0.967066,-0.009062,0.017720,0.253745]","[-0.003160,0.011727,-0.018313]","[-0.373495,-0.114922,9.710882]",not_valid,not_valid
StateB,253744,"[0.967072,-0.009063,0.017703,0.253726]","[-0.030880,0.004354,-0.028991]","[-0.567426,0.122104,9.818622]",not_valid,not_valid
StateB,255756,"[0.967076,-0.009068,0.017698,0.253709]","[0.009600,0.004232,-0.031121]","[-0.215478,-0.093374,9.689334]",not_valid,not_valid
StateB,257872,"[0.967084,-0.009058,0.017693,0.253680]","[-0.000016,-0.005326,-0.019546]","[-0.351948,0.071826,9.876082]",not_valid,not_valid
StateB,259896,"[0.967086,-0.009059,0.017690,0.253671]","[-0.006392,0.000019,0.003727]","[-0.380678,-0.107739,9.904813]",not_valid,not_valid
StateB,261742,"[0.967087,-0.009057,0.017682,0.253668]","[-0.008529,-0.002105,-0.019291]","[-0.129287,-0.122104,9.840169]",not_valid,not_valid
StateB,263938,"[0.967097,-0.009063,0.017672,0.253632]","[-0.017076,-0.010602,-0.025855]","[-0.287304,-0.057461,9.761160]",not_valid,not_valid
StateB,265789,"[0.967097,-0.009067,0.017661,0.253630]","[-0.018145,-0.011663,-0.016934]","[-0.790087,-0.129287,9.725247]",not_valid,not_valid
StateB,267801,"[0.967102,-0.009069,0.017650,0.253614]","[-0.009629,-0.013819,-0.035472]","[-0.402226,-0.021548,9.840169]",not_valid,not_valid
StateB,269719,"[0.967108,-0.009059,0.017641,0.253593]","[0.006372,-0.006411,-0.018160]","[-0.754174,-0.007183,9.660604]",not_valid,not_valid
StateB,271915,"[0.967110,-0.009050,0.017635,0.253586]","[0.012744,-0.012822,-0.012305]","[-0.603339,0.143652,9.746795]",not_valid,not_valid
StateB,273819,"[0.967114,-0.009060,0.017632,0.253570]","[-0.017064,-0.006340,-0.015501]","[-0.337582,-0.251391,9.804255]",not_valid,not_valid
StateB,275859,"[0.967125,-0.009043,0.017619,0.253528]","[0.023420,-0.005397,-0.018115]","[-0.308852,-0.179565,9.832987]",not_valid,not_valid
StateB,277758,"[0.967129,-0.009043,0.017613,0.253515]","[-0.015992,-0.004213,0.010917]","[-0.452504,-0.093374,9.710882]",not_valid,not_valid
StateB,279886,"[0.967120,-0.009053,0.017606,0.253549]","[-0.025576,-0.003118,0.021427]","[-0.064643,-0.035913,9.710882]",not_valid,not_valid
StateB,281739,"[0.967130,-0.009052,0.017592,0.253512]","[0.001081,0.005323,-0.013060]","[-0.308852,-0.064643,9.804255]",not_valid,not_valid
