type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,263406,"[0.967449,-0.007412,0.014444,0.252544]","[0.010511,0.009743,0.040052]","[-0.596156,-0.172383,9.904813]",not_valid,not_valid
StateB,265438,"[0.967441,-0.007421,0.014435,0.252576]","[-0.006407,0.000971,0.035917]","[-0.380678,-0.150835,9.868899]",not_valid,not_valid
StateB,267548,"[0.967425,-0.007416,0.014454,0.252635]","[0.007268,0.012891,0.064343]","[-0.416591,-0.057461,9.789890]",not_valid,not_valid
StateB,269341,"[0.967413,-0.007428,0.014445,0.252684]","[-0.008568,0.003070,0.048486]","[-0.079009,0.000000,9.725247]",not_valid,not_valid
StateB,271404,"[0.967403,-0.007423,0.014451,0.252722]","[0.000909,0.010667,0.046892]","[-0.007183,-0.079009,9.775525]",not_valid,not_valid
StateB,273396,"[0.967390,-0.007427,0.014449,0.252771]","[-0.011842,0.008349,0.050088]","[-0.064643,-0.043096,9.825804]",not_valid,not_valid
StateB,275322,"[0.967381,-0.007433,0.014448,0.252803]","[-0.002130,-0.000031,0.035123]","[-0.100556,0.014365,9.761160]",not_valid,not_valid
StateB,277443,"[0.967373,-0.007416,0.014447,0.252836]","[0.014818,0.006611,0.041247]","[-0.208296,0.100556,9.674969]",not_valid,not_valid
StateB,279372,"[0.967364,-0.007426,0.014458,0.252868]","[-0.010887,0.015820,0.042149]","[-0.330400,0.100556,9.797073]",not_valid,not_valid
StateB,281358,"[0.967361,-0.007413,0.014453,0.252882]","[0.009712,-0.008379,0.037451]","[-0.531513,-0.064643,9.861717]",not_valid,not_valid
StateB,283439,"[0.967349,-0.007425,0.014459,0.252924]","[-0.020443,0.013547,0.041430]","[-0.301669,-0.165200,9.876082]",not_valid,not_valid
StateB,286071,"[0.967347,-0.007415,0.014457,0.252934]","[0.007440,0.001176,0.031894]","[-0.179565,-0.050278,9.725247]",not_valid,not_valid
StateB,287609,"[0.967336,-0.007422,0.014463,0.252975]","[-0.007693,0.015866,0.041481]","[-0.380678,0.000000,9.725247]",not_valid,not_valid
StateB,289367,"[0.967328,-0.007410,0.014480,0.253004]","[0.003005,0.012829,0.032685]","[-0.495600,0.114922,9.761160]",not_valid,not_valid
StateB,291269,"[0.967317,-0.007423,0.014473,0.253046]","[-0.003306,0.007408,0.034475]","[-0.344765,0.050278,9.818622]",not_valid,not_valid
StateB,293418,"[0.967317,-0.007402,0.014483,0.253048]","[0.027583,0.007869,0.011169]","[-0.323217,0.251391,9.761160]",not_valid,not_valid
StateB,295280,"[0.967312,-0.007413,0.014496,0.253065]","[-0.011097,0.029665,0.021203]","[-0.337582,-0.028730,9.617508]",not_valid,not_valid
StateB,297340,"[0.967307,-0.007419,0.014497,0.253087]","[-0.017026,-0.001320,0.012878]","[-0.380678,-0.064643,9.718064]",not_valid,not_valid
StateB,299389,"[0.967293,-0.007412,0.014500,0.253139]","[0.009444,0.009729,0.018435]","[-0.495600,-0.114922,9.811439]",not_valid,not_valid
StateB,301229,"[0.967289,-0.007419,0.014513,0.253153]","[-0.010953,0.020079,0.012615]","[-0.495600,-0.035913,9.840169]",not_valid,not_valid
StateB,303270,"[0.967277,-0.007413,0.014519,0.253197]","[0.010430,0.015070,0.027753]","[-0.366313,0.064643,9.847352]",not_valid,not_valid
StateB,305297,"[0.967271,-0.007415,0.014511,0.253220]","[-0.015914,-0.004498,0.006898]","[-0.409408,0.028730,9.789890]",not_valid,not_valid
StateB,307222,"[0.967269,-0.007404,0.014520,0.253228]","[0.007235,0.015023,0.014637]","[-0.502782,-0.021548,9.732430]",not_valid,not_valid
StateB,309316,"[0.967269,-0.007411,0.014529,0.253228]","[-0.012956,0.011527,0.004107]","[-0.423774,-0.086191,9.710882]",not_valid,not_valid
StateB,311290,"[0.967268,-0.007412,0.014535,0.253230]","[-0.003353,0.010604,-0.005571]","[-0.567426,-0.215478,9.818622]",not_valid,not_valid
StateB,313488,"[0.967265,-0.007418,0.014537,0.253241]","[-0.012956,0.011527,0.027162]","[-0.100556,-0.050278,9.710882]",not_valid,not_valid
StateB,315410,"[0.967262,-0.007434,0.014531,0.253254]","[-0.013957,0.007251,0.001684]","[-0.086191,-0.071826,9.689334]",not_valid,not_valid
StateB,318375,"[0.967259,-0.007420,0.014529,0.253268]","[0.012671,0.007645,0.015005]","[-0.459687,-0.021548,9.653421]",not_valid,not_valid
StateB,319400,"[0.967252,-0.007414,0.014540,0.253295]","[-0.002477,0.023402,0.031892]","[-0.718261,-0.114922,9.768343]",not_valid,not_valid
