type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,244509,"[0.966377,-0.009156,0.015021,0.256529]","[0.003558,-0.024451,-0.009186]","[-0.351948,-0.007183,9.804255]",not_valid,not_valid
StateB,246599,"[0.966378,-0.009150,0.015027,0.256524]","[0.001973,0.010683,-0.022463]","[-0.430956,0.021548,9.696517]",not_valid,not_valid
StateB,248607,"[0.966378,-0.009153,0.015021,0.256522]","[-0.018155,0.002928,-0.008233]","[-0.459687,-0.057461,9.775525]",not_valid,not_valid
StateB,250645,"[0.966383,-0.009155,0.015029,0.256506]","[-0.004481,0.014849,0.001279]","[-0.071826,-0.028730,9.682152]",not_valid,not_valid
StateB,252392,"[0.966387,-0.009156,0.015031,0.256490]","[-0.010730,0.005168,-0.030453]","[-0.014365,-0.050278,9.710882]",not_valid,not_valid
StateB,254725,"[0.966386,-0.009157,0.015038,0.256492]","[-0.008694,0.011591,0.025404]","[-0.007183,-0.064643,9.768343]",not_valid,not_valid
StateB,256632,"[0.966391,-0.009150,0.015051,0.256471]","[0.025280,0.019550,-0.026793]","[-0.093374,-0.086191,9.739613]",not_valid,not_valid
StateB,258563,"[0.966401,-0.009134,0.015044,0.256434]","[0.002146,-0.001034,-0.020566]","[-0.071826,-0.064643,9.768343]",not_valid,not_valid
StateB,260809,"[0.966403,-0.009140,0.015054,0.256427]","[-0.000299,0.020238,-0.007267]","[-0.007183,-0.165200,9.732430]",not_valid,not_valid
StateB,264240,"[0.966406,-0.009137,0.015048,0.256418]","[0.000016,-0.001065,-0.004392]","[-0.466869,-0.114922,9.761160]",not_valid,not_valid
StateB,265005,"[0.966409,-0.009135,0.015053,0.256404]","[0.006296,0.006485,-0.016526]","[-0.423774,-0.028730,9.775525]",not_valid,not_valid
StateB,266970,"[0.966412,-0.009134,0.015049,0.256395]","[-0.004339,0.005263,-0.012762]","[-0.509965,-0.043096,9.732430]",not_valid,not_valid
StateB,268710,"[0.966413,-0.009137,0.015048,0.256389]","[-0.008631,0.007330,0.003093]","[-0.416591,-0.208296,9.725247]",not_valid,not_valid
StateB,270886,"[0.966415,-0.009143,0.015054,0.256382]","[-0.010683,0.001973,0.001367]","[-0.423774,-0.028730,9.768343]",not_valid,not_valid
