type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,206594,"[0.966681,-0.008560,0.015339,0.255379]","[-0.021324,-0.005249,-0.036703]","[-0.186748,-0.093374,9.732430]",not_valid,not_valid
StateB,208480,"[0.966683,-0.008573,0.015355,0.255373]","[0.002227,0.026624,0.010926]","[-0.574608,0.021548,9.710882]",not_valid,not_valid
StateB,210527,"[0.966683,-0.008557,0.015358,0.255373]","[-0.004257,0.001081,-0.017223]","[-0.423774,0.064643,9.797073]",not_valid,not_valid
StateB,212561,"[0.966681,-0.008559,0.015353,0.255381]","[-0.003207,-0.003184,-0.002531]","[-0.474052,-0.071826,9.746795]",not_valid,not_valid
StateB,214794,"[0.966679,-0.008560,0.015355,0.255386]","[-0.002095,0.009595,-0.001895]","[-0.366313,-0.165200,9.782708]",not_valid,not_valid
StateB,216438,"[0.966685,-0.008565,0.015355,0.255363]","[-0.009536,0.013884,-0.020005]","[-0.387861,0.028730,9.746795]",not_valid,not_valid
StateB,218608,"[0.966691,-0.008562,0.015349,0.255341]","[-0.017044,0.000062,-0.005860]","[-0.186748,-0.057461,9.775525]",not_valid,not_valid
StateB,220493,"[0.966690,-0.008564,0.015347,0.255345]","[0.006384,-0.002154,-0.006253]","[-0.517148,-0.136469,9.797073]",not_valid,not_valid
StateB,222573,"[0.966695,-0.008564,0.015339,0.255327]","[-0.008526,-0.001034,0.009627]","[-0.488417,-0.129287,9.746795]",not_valid,not_valid
StateB,224535,"[0.966694,-0.008567,0.015356,0.255330]","[0.001167,0.027693,-0.008112]","[-0.387861,-0.007183,9.682152]",not_valid,not_valid
StateB,226610,"[0.966696,-0.008577,0.015354,0.255322]","[-0.020236,0.001140,-0.016584]","[-0.567426,-0.050278,9.660604]",not_valid,not_valid
StateB,228578,"[0.966696,-0.008572,0.015351,0.255322]","[0.009607,0.005291,0.005914]","[-0.301669,-0.129287,9.739613]",not_valid,not_valid
StateB,230625,"[0.966704,-0.008568,0.015345,0.255294]","[-0.001042,0.006395,-0.010397]","[-0.474052,-0.100556,9.804255]",not_valid,not_valid
StateB,232748,"[0.966710,-0.008561,0.015349,0.255270]","[0.003204,0.002119,-0.013593]","[-0.344765,-0.093374,9.753978]",not_valid,not_valid
StateB,234624,"[0.966710,-0.008573,0.015356,0.255271]","[-0.005283,0.011737,-0.007260]","[-0.581791,-0.086191,9.876082]",not_valid,not_valid
StateB,236578,"[0.966719,-0.008573,0.015355,0.255235]","[-0.005295,0.008541,-0.007583]","[-0.574608,-0.014365,9.746795]",not_valid,not_valid
StateB,238557,"[0.966719,-0.008574,0.015358,0.255234]","[0.004316,0.014898,-0.015845]","[-0.395043,-0.136469,9.761160]",not_valid,not_valid
StateB,240354,"[0.966718,-0.008585,0.015364,0.255240]","[-0.003133,0.017056,-0.006920]","[-0.301669,-0.150835,9.832987]",not_valid,not_valid
StateB,242310,"[0.966723,-0.008587,0.015368,0.255218]","[-0.001034,0.008526,-0.020004]","[-0.423774,-0.165200,9.674969]",not_valid,not_valid
StateB,244322,"[0.966729,-0.008586,0.015362,0.255198]","[-0.015952,0.007515,-0.012917]","[-0.323217,-0.150835,9.782708]",not_valid,not_valid
StateB,246377,"[0.966733,-0.008592,0.015361,0.255180]","[-0.001003,0.017048,-0.019309]","[-0.316035,-0.093374,9.825804]",not_valid,not_valid
StateB,248293,"[0.966733,-0.008581,0.015361,0.255182]","[-0.003223,-0.007445,-0.024180]","[-0.330400,-0.064643,9.761160]",not_valid,not_valid
StateB,250412,"[0.966735,-0.008595,0.015360,0.255172]","[-0.004237,0.006407,-0.005786]","[-0.330400,-0.071826,9.718064]",not_valid,not_valid
StateB,252349,"[0.966739,-0.008588,0.015364,0.255160]","[0.002154,0.006384,-0.015095]","[-0.258574,-0.114922,9.789890]",not_valid,not_valid
StateB,254292,"[0.966740,-0.008583,0.015359,0.255153]","[0.001101,0.009583,-0.003086]","[-0.351948,-0.165200,9.861717]",not_valid,not_valid
StateB,256269,"[0.966744,-0.008578,0.015357,0.255139]","[0.010629,-0.006431,-0.004942]","[-0.323217,-0.086191,9.804255]",not_valid,not_valid
StateB,258429,"[0.966749,-0.008585,0.015356,0.255121]","[-0.006341,0.013872,0.005343]","[-0.474052,-0.071826,9.617508]",not_valid,not_valid
StateB,260428,"[0.966756,-0.008589,0.015347,0.255094]","[-0.000004,-0.001065,-0.016507]","[-0.488417,-0.136469,9.789890]",not_valid,not_valid
